OTU,ALancangBesar,BPari,CTidung,DKarangBeras,EPramuka,FKotok,GSepa
3086,ASV3090,0,1,0,1,1,0,1
3087,ASV3165,1,1,0,0,0,1,1
3088,ASV3171,0,0,1,1,1,0,1
3089,ASV3186,0,1,0,0,1,1,1
3090,ASV3188,1,1,0,1,0,1,0
3091,ASV3223,0,0,1,1,0,1,1
3092,ASV3225,0,0,1,1,1,0,1
3093,ASV3251,0,0,1,1,1,1,0
3094,ASV3262,1,1,0,1,0,0,1
3095,ASV3323,0,1,0,1,1,1,0
3096,ASV3333,0,0,1,0,1,1,1
3097,ASV3335,0,0,1,1,1,0,1
3098,ASV3352,0,0,1,0,1,1,1
3099,ASV3356,0,1,1,0,1,0,1
3100,ASV3359,0,1,1,1,0,1,0
3101,ASV3373,0,1,0,1,1,0,1
3102,ASV3403,0,1,1,1,0,1,0
3103,ASV3458,1,1,1,0,0,1,0
3104,ASV3486,1,0,0,1,1,0,1
3105,ASV3489,0,0,1,0,1,1,1
3106,ASV3519,0,0,1,1,0,1,1
3107,ASV3522,0,1,1,1,0,1,0
3108,ASV3545,0,0,0,1,1,1,1
3109,ASV3556,0,1,0,1,1,0,1
3110,ASV3572,0,0,1,1,1,1,0
3111,ASV3611,0,1,0,1,1,0,1
3112,ASV3661,1,1,1,1,0,0,0
3113,ASV3667,1,0,0,1,1,0,1
3114,ASV3723,0,0,1,1,1,1,0
3115,ASV3738,1,1,0,1,0,0,1
3116,ASV3874,0,0,1,1,1,0,1
3117,ASV3885,0,1,1,0,1,1,0
3118,ASV3888,1,0,1,1,1,0,0
3119,ASV3892,0,1,1,1,0,1,0
3120,ASV3902,0,0,1,1,1,0,1
3121,ASV3911,0,0,0,1,1,1,1
3122,ASV3976,0,1,1,0,0,1,1
3123,ASV3983,0,1,0,0,1,1,1
3124,ASV3991,0,1,1,1,0,1,0
3125,ASV3996,0,0,1,1,1,1,0
3126,ASV4008,0,0,1,1,0,1,1
3127,ASV4013,0,1,1,0,1,1,0
3128,ASV4031,0,0,1,1,0,1,1
3129,ASV4036,0,1,1,1,1,0,0
3130,ASV4038,0,1,1,1,1,0,0
3131,ASV4076,1,0,1,1,0,0,1
3132,ASV4077,0,0,1,1,1,1,0
3133,ASV4087,0,0,1,1,0,1,1
3134,ASV4118,0,0,1,1,0,1,1
3135,ASV4127,0,1,1,1,0,0,1
3136,ASV4157,1,0,1,1,0,0,1
3137,ASV4179,0,0,0,1,1,1,1
3138,ASV4185,0,1,1,0,1,1,0
3139,ASV4266,0,0,1,1,1,1,0
3140,ASV4267,0,1,1,1,0,0,1
3141,ASV4284,0,0,1,1,1,0,1
3142,ASV4294,0,0,1,1,1,1,0
3143,ASV4301,0,0,1,1,1,0,1
3144,ASV4325,0,1,1,0,1,0,1
3145,ASV4339,0,1,1,0,1,0,1
3146,ASV4366,0,1,1,1,1,0,0
3147,ASV4371,0,1,0,1,1,0,1
3148,ASV4397,1,0,1,1,0,1,0
3149,ASV4450,0,1,1,1,0,0,1
3150,ASV4451,0,1,0,1,1,0,1
3151,ASV4453,1,0,0,1,1,0,1
3152,ASV4459,1,1,0,1,1,0,0
3153,ASV4479,0,0,1,1,1,0,1
3154,ASV4502,0,1,1,1,0,1,0
3155,ASV4519,0,1,1,0,0,1,1
3156,ASV4555,0,0,1,1,1,0,1
3157,ASV4652,0,0,1,0,1,1,1
3158,ASV4690,0,0,1,1,1,1,0
3159,ASV4707,0,0,1,0,1,1,1
3160,ASV4722,0,1,0,1,0,1,1
3161,ASV4742,0,1,1,1,0,1,0
3162,ASV4748,1,1,0,1,0,0,1
3163,ASV4770,0,1,1,1,0,0,1
3164,ASV4779,1,0,0,1,0,1,1
3165,ASV4790,0,0,1,1,0,1,1
3166,ASV4797,0,1,0,1,1,0,1
3167,ASV4809,0,1,1,0,1,1,0
3168,ASV4838,0,1,0,0,1,1,1
3169,ASV4843,0,1,1,1,0,0,1
3170,ASV4865,0,0,1,1,1,0,1
3171,ASV4870,0,1,0,1,0,1,1
3172,ASV4908,0,0,1,1,0,1,1
3173,ASV4934,1,0,1,1,0,0,1
3174,ASV4938,0,1,1,1,0,0,1
3175,ASV4943,0,0,1,1,0,1,1
3176,ASV4965,1,0,0,0,1,1,1
3177,ASV4972,1,1,0,1,0,1,0
3178,ASV4995,0,1,1,0,1,1,0
3179,ASV4998,1,0,1,0,1,0,1
3180,ASV5005,0,0,1,1,1,1,0
3181,ASV5035,1,1,0,1,1,0,0
3182,ASV5046,0,0,1,1,1,0,1
3183,ASV5093,0,0,1,0,1,1,1
3184,ASV5095,0,1,1,1,0,1,0
3185,ASV5117,1,0,1,0,1,0,1
3186,ASV5208,1,1,0,1,0,0,1
3187,ASV5256,0,1,1,1,1,0,0
3188,ASV5270,1,0,1,1,0,1,0
3189,ASV5275,0,1,1,1,0,0,1
3190,ASV5276,0,1,1,0,1,0,1
3191,ASV5301,0,1,1,1,1,0,0
3192,ASV5321,0,1,1,0,1,0,1
3193,ASV5323,1,1,0,1,0,0,1
3194,ASV5338,0,0,1,0,1,1,1
3195,ASV5374,0,0,1,1,1,1,0
3196,ASV5391,0,1,1,0,0,1,1
3197,ASV5415,1,0,1,1,0,0,1
3198,ASV5466,0,1,1,0,1,1,0
3199,ASV5479,1,0,0,1,1,0,1
3200,ASV5541,0,1,0,0,1,1,1
3201,ASV5542,0,1,0,0,1,1,1
3202,ASV5569,0,1,0,1,0,1,1
3203,ASV5584,0,1,0,1,0,1,1
3204,ASV5586,0,1,0,0,1,1,1
3205,ASV5611,0,1,1,0,0,1,1
3206,ASV5632,0,1,0,1,1,0,1
3207,ASV5650,0,1,1,1,0,0,1
3208,ASV5670,1,0,1,1,0,1,0
3209,ASV5686,0,0,1,1,0,1,1
3210,ASV5702,0,0,1,1,1,0,1
3211,ASV5705,0,1,1,1,0,0,1
3212,ASV5730,0,0,1,1,1,0,1
3213,ASV5744,0,0,1,0,1,1,1
3214,ASV5748,0,0,1,0,1,1,1
3215,ASV5764,0,1,0,1,1,0,1
3216,ASV5786,0,0,1,1,1,1,0
3217,ASV5796,1,1,0,0,1,1,0
3218,ASV5844,1,0,0,0,1,1,1
3219,ASV5857,1,0,0,0,1,1,1
3220,ASV5887,0,0,1,1,1,1,0
3221,ASV5907,0,0,1,1,1,1,0
3222,ASV5930,0,1,0,1,1,0,1
3223,ASV5936,0,1,1,0,0,1,1
3224,ASV5942,1,1,0,1,0,1,0
3225,ASV5962,0,0,1,1,1,1,0
3226,ASV6055,0,0,1,1,1,0,1
3227,ASV6061,0,0,1,1,0,1,1
3228,ASV6071,0,0,1,1,1,0,1
3229,ASV6128,0,1,1,1,0,0,1
3230,ASV6205,0,1,0,1,1,1,0
3231,ASV6212,0,0,1,1,0,1,1
3232,ASV6252,0,0,1,1,0,1,1
3233,ASV6258,0,1,1,0,1,0,1
3234,ASV6332,0,0,1,1,1,0,1
3235,ASV6357,0,0,1,1,0,1,1
3236,ASV6382,0,1,1,0,1,1,0
3237,ASV6433,0,0,0,1,1,1,1
3238,ASV6435,0,1,0,0,1,1,1
3239,ASV6436,0,0,1,1,0,1,1
3240,ASV6440,0,1,1,0,1,0,1
3241,ASV6464,1,0,1,0,0,1,1
3242,ASV6501,0,1,0,1,1,0,1
3243,ASV6549,0,1,1,0,1,0,1
3244,ASV6565,0,0,1,0,1,1,1
3245,ASV6586,0,0,1,1,1,0,1
3246,ASV6591,1,0,1,1,0,1,0
3247,ASV6603,1,0,0,1,0,1,1
3248,ASV6648,0,1,1,1,1,0,0
3249,ASV6653,1,1,1,1,0,0,0
3250,ASV6675,0,0,1,1,1,0,1
3251,ASV6686,0,1,1,1,0,0,1
3252,ASV6688,0,1,1,0,0,1,1
3253,ASV6729,0,0,1,0,1,1,1
3254,ASV6737,0,0,1,1,1,0,1
3255,ASV6751,0,1,0,1,1,0,1
3256,ASV6837,0,0,1,1,0,1,1
3257,ASV6839,1,0,1,1,1,0,0
3258,ASV6856,0,1,1,0,0,1,1
3259,ASV6857,1,0,1,1,1,0,0
3260,ASV6864,0,1,1,0,0,1,1
3261,ASV6866,0,1,1,1,0,0,1
3262,ASV6873,1,1,0,1,0,0,1
3263,ASV6923,0,0,0,1,1,1,1
3264,ASV6987,0,1,1,0,1,0,1
3265,ASV6992,0,0,1,1,1,0,1
3266,ASV7005,0,1,1,0,1,0,1
3267,ASV7065,0,1,1,0,1,1,0
3268,ASV7078,0,1,0,1,1,1,0
3269,ASV7098,0,1,0,1,1,0,1
3270,ASV7198,0,1,0,1,1,0,1
3271,ASV7227,0,1,1,0,0,1,1
3272,ASV7243,0,0,1,1,1,1,0
3273,ASV7272,0,0,1,1,0,1,1
3274,ASV7274,0,1,1,1,0,0,1
3275,ASV7279,1,1,0,0,0,1,1
3276,ASV7294,0,1,1,1,1,0,0
3277,ASV7297,0,0,0,1,1,1,1
3278,ASV7337,1,0,0,1,1,0,1
3279,ASV7346,0,1,1,1,0,0,1
3280,ASV7363,0,0,1,1,1,0,1
3281,ASV7393,0,0,1,1,1,0,1
3282,ASV7407,0,1,0,1,1,0,1
3283,ASV7411,0,1,0,1,1,0,1
3284,ASV7491,1,0,0,1,0,1,1
3285,ASV7492,0,0,1,1,1,1,0
3286,ASV7522,0,0,1,1,1,1,0
3287,ASV7528,0,0,1,1,1,0,1
3288,ASV7540,0,1,0,0,1,1,1
3289,ASV7541,1,1,0,1,0,0,1
3290,ASV7546,1,0,1,0,0,1,1
3291,ASV7568,0,0,1,1,1,1,0
3292,ASV7573,0,0,1,1,0,1,1
3293,ASV7576,0,0,1,0,1,1,1
3294,ASV7636,0,0,1,1,1,1,0
3295,ASV7643,1,0,1,1,0,0,1
3296,ASV7741,0,0,1,1,0,1,1
3297,ASV7789,1,0,1,0,0,1,1
3298,ASV7826,0,0,1,1,1,0,1
3299,ASV7836,0,0,1,0,1,1,1
3300,ASV7854,0,1,1,0,0,1,1
3301,ASV7881,1,0,1,1,1,0,0
3302,ASV7885,0,1,1,0,1,1,0
3303,ASV7904,0,1,1,1,0,0,1
3304,ASV7918,0,0,1,0,1,1,1
3305,ASV7931,0,0,1,1,1,0,1
3306,ASV7949,0,1,1,1,0,0,1
3307,ASV7984,0,0,1,1,1,0,1
3308,ASV8028,1,0,1,1,1,0,0
3309,ASV8099,1,1,0,0,1,0,1
3310,ASV8162,0,0,0,1,1,1,1
3311,ASV8178,0,0,0,1,1,1,1
3312,ASV8187,0,0,1,1,1,0,1
3313,ASV8196,0,1,1,1,1,0,0
3314,ASV8207,0,0,1,0,1,1,1
3315,ASV8220,0,1,1,0,1,0,1
3316,ASV8245,0,0,1,1,1,0,1
3317,ASV8248,0,1,1,1,0,0,1
3318,ASV8270,0,1,1,0,0,1,1
3319,ASV8319,0,0,1,1,1,0,1
3320,ASV8324,1,0,1,1,0,0,1
3321,ASV8351,1,0,0,1,1,1,0
3322,ASV8406,1,0,0,1,1,0,1
3323,ASV8417,0,0,0,1,1,1,1
3324,ASV8428,0,1,1,1,0,0,1
3325,ASV8439,0,0,1,0,1,1,1
3326,ASV8454,0,0,0,1,1,1,1
3327,ASV8500,0,0,1,1,0,1,1
3328,ASV8555,0,0,1,1,1,0,1
3329,ASV8623,0,0,1,1,1,1,0
3330,ASV8630,1,0,0,1,1,1,0
3331,ASV8635,0,0,1,1,1,0,1
3332,ASV8636,0,0,1,1,1,0,1
3333,ASV8639,0,1,0,1,1,0,1
3334,ASV8677,0,0,0,1,1,1,1
3335,ASV8697,0,0,1,1,0,1,1
3336,ASV8723,1,0,0,1,1,0,1
3337,ASV8744,1,0,0,1,0,1,1
3338,ASV8787,0,1,1,1,0,1,0
3339,ASV8804,0,1,1,0,1,1,0
3340,ASV8830,1,1,0,0,1,0,1
3341,ASV8840,0,0,1,1,0,1,1
3342,ASV8846,1,0,1,1,0,0,1
3343,ASV8850,0,0,1,1,1,1,0
3344,ASV8892,0,0,1,1,1,1,0
3345,ASV8931,1,0,0,1,1,0,1
3346,ASV8944,0,1,0,0,1,1,1
3347,ASV9030,0,0,1,1,1,0,1
3348,ASV9047,0,1,1,0,0,1,1
3349,ASV9054,0,1,0,1,1,0,1
3350,ASV9069,1,0,1,1,1,0,0
3351,ASV9077,0,0,0,1,1,1,1
3352,ASV9084,0,0,1,1,1,1,0
3353,ASV9086,0,0,0,1,1,1,1
3354,ASV9118,0,0,1,1,0,1,1
3355,ASV9134,0,1,1,0,1,0,1
3356,ASV9158,0,1,1,0,1,0,1
3357,ASV9159,0,0,1,1,1,1,0
3358,ASV9217,0,0,0,1,1,1,1
3359,ASV9225,1,1,0,0,1,1,0
3360,ASV9227,0,1,1,1,0,1,0
3361,ASV9284,0,0,0,1,1,1,1
3362,ASV9440,0,0,0,1,1,1,1
3363,ASV9443,0,0,1,1,0,1,1
3364,ASV9460,0,0,1,0,1,1,1
3365,ASV9502,0,1,1,1,1,0,0
3366,ASV9532,0,0,1,1,1,1,0
3367,ASV9537,0,1,0,1,1,0,1
3368,ASV9541,0,0,1,0,1,1,1
3369,ASV9572,0,0,1,1,1,0,1
3370,ASV9590,1,0,1,0,1,1,0
3371,ASV9605,0,1,1,0,0,1,1
3372,ASV9712,0,0,0,1,1,1,1
3373,ASV9730,0,1,1,0,1,0,1
3374,ASV9735,0,1,1,1,0,1,0
3375,ASV9783,0,0,1,1,1,1,0
3376,ASV9832,0,0,1,1,1,1,0
3377,ASV9837,0,1,0,1,1,1,0
3378,ASV9864,0,0,1,1,0,1,1
3379,ASV9865,1,0,1,0,1,0,1
3380,ASV9925,0,1,1,0,1,1,0
3381,ASV9992,0,0,1,1,0,1,1
3382,ASV9994,0,1,0,0,1,1,1
3383,ASV10031,0,0,0,1,1,1,1
3384,ASV10038,0,1,1,1,1,0,0
3385,ASV10046,0,0,1,1,1,0,1
3386,ASV10049,0,1,1,0,1,0,1
3387,ASV10119,0,0,1,1,1,1,0
3388,ASV10145,1,1,1,0,0,0,1
3389,ASV10150,0,1,1,1,1,0,0
3390,ASV10179,0,0,1,1,0,1,1
3391,ASV10189,0,1,1,1,1,0,0
3392,ASV10231,0,1,1,0,1,0,1
3393,ASV10254,0,0,0,1,1,1,1
3394,ASV10273,0,1,1,1,0,0,1
3395,ASV10274,0,0,1,0,1,1,1
3396,ASV10303,0,0,1,1,1,0,1
3397,ASV10309,1,1,0,1,1,0,0
3398,ASV10349,0,0,1,1,1,0,1
3399,ASV10366,1,0,1,1,1,0,0
3400,ASV10428,0,1,0,1,1,0,1
3401,ASV10439,0,0,1,1,1,1,0
3402,ASV10523,0,1,1,0,1,0,1
3403,ASV10573,1,0,1,1,0,0,1
3404,ASV10604,0,0,1,1,0,1,1
3405,ASV10636,0,1,0,1,0,1,1
3406,ASV10648,0,1,1,0,1,1,0
3407,ASV10650,1,0,0,1,1,1,0
3408,ASV10703,0,0,1,1,1,1,0
3409,ASV10713,0,1,0,1,1,0,1
3410,ASV10735,1,0,1,1,0,1,0
3411,ASV10739,1,0,0,1,0,1,1
3412,ASV10764,0,1,1,0,0,1,1
3413,ASV10781,1,0,1,0,0,1,1
3414,ASV10806,0,1,1,0,0,1,1
3415,ASV10812,0,0,1,1,1,0,1
3416,ASV10868,0,1,1,1,0,0,1
3417,ASV10922,0,0,1,0,1,1,1
3418,ASV10931,0,1,1,0,1,0,1
3419,ASV10972,0,0,1,1,1,0,1
3420,ASV10983,0,0,1,1,1,0,1
3421,ASV11048,0,1,1,0,1,1,0
3422,ASV11071,0,0,1,1,0,1,1
3423,ASV11128,1,0,0,1,0,1,1
3424,ASV11150,0,1,0,1,1,0,1
3425,ASV11157,0,1,1,1,0,1,0
3426,ASV11216,0,1,0,1,1,1,0
3427,ASV11224,1,0,0,1,1,1,0
3428,ASV11231,1,0,0,1,1,1,0
3429,ASV11240,1,0,0,1,1,0,1
3430,ASV11326,0,0,1,1,1,1,0
3431,ASV11332,0,1,0,1,1,0,1
3432,ASV11334,0,1,0,1,1,0,1
3433,ASV11353,0,0,1,1,1,0,1
3434,ASV11379,1,1,1,1,0,0,0
3435,ASV11399,1,1,0,0,1,1,0
3436,ASV11459,0,1,1,1,0,1,0
3437,ASV11514,1,0,1,0,1,0,1
3438,ASV11517,0,1,1,0,0,1,1
3439,ASV11586,0,0,1,1,1,1,0
3440,ASV11698,0,0,0,1,1,1,1
3441,ASV11724,0,0,1,1,1,0,1
3442,ASV11766,0,0,1,1,1,0,1
3443,ASV11774,1,0,0,0,1,1,1
3444,ASV11775,0,1,1,1,0,0,1
3445,ASV11807,0,1,0,1,1,0,1
3446,ASV11817,1,0,1,0,1,0,1
3447,ASV11969,0,0,1,1,1,1,0
3448,ASV11979,0,1,1,1,0,0,1
3449,ASV11981,0,1,1,0,0,1,1
3450,ASV11997,1,1,0,1,0,1,0
3451,ASV12007,1,0,0,1,1,0,1
3452,ASV12021,0,0,1,1,1,1,0
3453,ASV12025,0,1,0,1,1,0,1
3454,ASV12031,0,1,0,1,1,0,1
3455,ASV12096,0,0,1,0,1,1,1
3456,ASV12099,0,1,0,1,1,1,0
3457,ASV12168,0,1,1,0,0,1,1
3458,ASV12184,1,0,1,1,0,0,1
3459,ASV12186,1,1,0,0,1,0,1
3460,ASV12202,0,1,0,1,1,0,1
3461,ASV12233,1,0,0,1,1,0,1
3462,ASV12254,0,0,0,1,1,1,1
3463,ASV12260,0,0,1,1,0,1,1
3464,ASV12265,0,1,0,1,1,0,1
3465,ASV12343,1,0,1,0,0,1,1
3466,ASV12392,1,0,0,0,1,1,1
3467,ASV12396,0,0,1,0,1,1,1
3468,ASV12407,0,1,0,1,1,0,1
3469,ASV12440,0,1,0,0,1,1,1
3470,ASV12450,0,0,1,1,1,0,1
3471,ASV12482,0,1,1,1,1,0,0
3472,ASV12513,0,0,1,1,1,0,1
3473,ASV12705,0,1,1,1,0,0,1
3474,ASV12767,0,0,1,1,1,0,1
3475,ASV12777,0,1,1,0,0,1,1
3476,ASV12809,0,1,1,0,1,1,0
3477,ASV12815,0,1,1,1,0,0,1
3478,ASV12818,0,1,1,0,0,1,1
3479,ASV12836,1,0,1,1,1,0,0
3480,ASV12857,0,1,1,1,0,0,1
3481,ASV12864,1,1,0,1,0,1,0
3482,ASV12889,0,0,1,1,1,1,0
3483,ASV13016,0,1,0,1,1,0,1
3484,ASV13038,1,1,1,0,0,1,0
3485,ASV13059,0,0,1,1,0,1,1
3486,ASV13137,0,0,0,1,1,1,1
3487,ASV13173,0,0,0,1,1,1,1
3488,ASV13182,1,1,1,0,1,0,0
3489,ASV13189,1,0,1,1,0,1,0
3490,ASV13223,0,1,0,1,1,0,1
3491,ASV13234,0,1,0,1,1,1,0
3492,ASV13279,0,0,0,1,1,1,1
3493,ASV13328,0,1,0,1,1,0,1
3494,ASV13335,0,0,1,0,1,1,1
3495,ASV13345,0,0,1,1,0,1,1
3496,ASV13359,0,0,1,1,1,1,0
3497,ASV13375,0,0,1,1,0,1,1
3498,ASV13391,0,0,0,1,1,1,1
3499,ASV13397,0,1,1,1,0,0,1
3500,ASV13468,0,0,1,1,1,1,0
3501,ASV13504,0,1,1,1,1,0,0
3502,ASV13539,1,0,1,0,1,0,1
3503,ASV13569,1,1,0,1,0,0,1
3504,ASV13577,0,1,1,0,1,0,1
3505,ASV13611,1,0,0,1,0,1,1
3506,ASV13623,0,1,1,1,0,1,0
3507,ASV13630,1,1,0,0,1,0,1
3508,ASV13698,0,0,1,0,1,1,1
3509,ASV13710,0,0,1,1,1,0,1
3510,ASV13732,1,0,1,0,1,1,0
3511,ASV13733,1,0,0,1,0,1,1
3512,ASV13742,0,0,1,0,1,1,1
3513,ASV13751,0,0,1,1,1,0,1
3514,ASV13792,0,0,1,0,1,1,1
3515,ASV13888,0,1,1,1,0,0,1
3516,ASV13897,0,1,1,0,1,0,1
3517,ASV13912,1,1,0,0,1,1,0
3518,ASV13929,1,0,0,0,1,1,1
3519,ASV13943,0,1,0,1,1,0,1
3520,ASV13978,1,0,0,0,1,1,1
3521,ASV14049,0,0,1,0,1,1,1
3522,ASV14093,0,1,1,0,0,1,1
3523,ASV14127,0,0,1,1,0,1,1
3524,ASV14205,0,0,1,1,0,1,1
3525,ASV14256,0,0,1,0,1,1,1
3526,ASV14357,0,1,0,1,1,1,0
3527,ASV14373,0,0,1,0,1,1,1
3528,ASV14376,0,0,1,0,1,1,1
3529,ASV14409,1,0,1,1,1,0,0
3530,ASV14434,0,0,0,1,1,1,1
3531,ASV14514,0,0,1,1,1,0,1
3532,ASV14534,0,1,0,1,1,0,1
3533,ASV14586,0,1,1,1,1,0,0
3534,ASV14588,0,0,1,1,0,1,1
3535,ASV14594,0,1,1,1,0,1,0
3536,ASV14616,0,1,1,0,0,1,1
3537,ASV14618,1,1,0,1,1,0,0
3538,ASV14640,0,1,1,1,0,0,1
3539,ASV14705,0,1,1,1,0,0,1
3540,ASV14750,0,1,0,1,1,0,1
3541,ASV14780,0,1,1,0,1,1,0
3542,ASV14787,0,0,1,1,1,0,1
3543,ASV14807,0,1,1,0,1,0,1
3544,ASV14840,1,1,0,0,1,1,0
3545,ASV14845,0,1,1,0,1,1,0
3546,ASV14856,0,1,1,1,1,0,0
3547,ASV14877,0,1,0,0,1,1,1
3548,ASV14885,1,0,0,1,1,1,0
3549,ASV14982,1,0,0,1,1,0,1
3550,ASV15015,0,0,1,1,1,1,0
3551,ASV15066,0,0,0,1,1,1,1
3552,ASV15126,0,1,1,1,0,1,0
3553,ASV15142,1,0,0,1,1,0,1
3554,ASV15297,0,0,0,1,1,1,1
3555,ASV15299,0,0,1,1,0,1,1
3556,ASV15302,0,0,1,1,1,0,1
3557,ASV15305,0,1,1,1,1,0,0
3558,ASV15368,1,0,0,1,1,0,1
3559,ASV15404,1,0,0,0,1,1,1
3560,ASV15417,0,0,0,1,1,1,1
3561,ASV15465,0,1,0,1,0,1,1
3562,ASV15485,0,1,0,1,1,0,1
3563,ASV15556,1,0,1,0,1,1,0
3564,ASV15695,0,0,1,1,1,0,1
3565,ASV15700,1,0,1,0,0,1,1
3566,ASV15760,0,0,0,1,1,1,1
3567,ASV15946,0,0,0,1,1,1,1
3568,ASV16002,1,1,0,1,0,1,0
3569,ASV16219,0,0,1,1,1,0,1
3570,ASV16245,1,1,1,1,0,0,0
3571,ASV16246,0,0,1,0,1,1,1
3572,ASV16255,0,1,0,1,0,1,1
3573,ASV16256,0,1,1,0,0,1,1
3574,ASV16275,0,0,0,1,1,1,1
3575,ASV16297,0,1,0,1,1,0,1
3576,ASV16347,0,0,0,1,1,1,1
3577,ASV16361,0,1,1,0,0,1,1
3578,ASV16417,0,1,0,1,1,0,1
3579,ASV16437,0,0,1,1,1,0,1
3580,ASV16457,0,0,1,1,1,0,1
3581,ASV16560,0,0,0,1,1,1,1
3582,ASV16573,1,0,0,0,1,1,1
3583,ASV16636,0,1,1,1,0,0,1
3584,ASV16671,0,0,1,0,1,1,1
3585,ASV16675,0,1,0,0,1,1,1
3586,ASV16722,0,0,1,1,1,1,0
3587,ASV16746,0,1,1,0,0,1,1
3588,ASV16783,0,0,1,1,1,0,1
3589,ASV16835,1,0,1,0,1,1,0
3590,ASV16848,0,1,1,1,1,0,0
3591,ASV16894,0,1,1,1,0,0,1
3592,ASV16904,1,1,0,0,1,1,0
3593,ASV16952,0,0,1,1,0,1,1
3594,ASV16964,0,0,1,1,1,0,1
3595,ASV16999,0,1,0,1,1,0,1
3596,ASV17019,1,0,1,1,1,0,0
3597,ASV17030,0,1,1,0,1,1,0
3598,ASV17138,0,1,1,0,1,0,1
3599,ASV17200,0,0,0,1,1,1,1
3600,ASV17260,0,1,1,0,1,0,1
3601,ASV17262,1,1,1,0,0,1,0
3602,ASV17268,1,1,1,0,0,0,1
3603,ASV17358,1,0,1,0,0,1,1
3604,ASV17429,0,0,1,1,1,0,1
3605,ASV17491,0,0,1,0,1,1,1
3606,ASV17606,0,1,0,1,1,1,0
3607,ASV17642,0,1,0,1,1,0,1
3608,ASV17697,0,0,1,1,1,0,1
3609,ASV17733,1,0,0,1,1,0,1
3610,ASV17782,1,1,1,0,0,0,1
3611,ASV17951,0,0,1,1,0,1,1
3612,ASV17974,1,0,1,0,0,1,1
3613,ASV17990,0,1,0,1,0,1,1
3614,ASV18023,0,1,1,1,0,1,0
3615,ASV18061,1,0,1,0,0,1,1
3616,ASV18084,0,0,1,1,0,1,1
3617,ASV18099,0,1,1,1,0,1,0
3618,ASV18130,0,0,1,1,1,1,0
3619,ASV18140,0,0,1,1,1,0,1
3620,ASV18217,0,1,1,0,1,0,1
3621,ASV18239,1,0,0,1,1,0,1
3622,ASV18350,1,0,1,1,0,1,0
3623,ASV18357,0,0,1,1,1,1,0
3624,ASV18618,0,0,1,1,0,1,1
3625,ASV18633,1,1,1,0,1,0,0
3626,ASV18640,0,1,1,0,1,0,1
3627,ASV18652,1,0,1,0,1,0,1
3628,ASV18684,0,0,1,1,0,1,1
3629,ASV18790,0,0,0,1,1,1,1
3630,ASV18796,0,0,1,1,0,1,1
3631,ASV18937,1,0,1,1,0,1,0
3632,ASV18995,0,1,0,1,1,0,1
3633,ASV19153,0,1,1,1,0,0,1
3634,ASV19262,0,1,0,1,0,1,1
3635,ASV19326,0,1,1,1,1,0,0
3636,ASV19348,0,0,1,0,1,1,1
3637,ASV19372,1,0,1,0,1,0,1
3638,ASV19459,1,0,0,1,1,0,1
3639,ASV19512,1,1,0,1,1,0,0
3640,ASV19598,0,0,1,0,1,1,1
3641,ASV19638,0,0,1,1,1,1,0
3642,ASV19669,0,0,0,1,1,1,1
3643,ASV19679,1,0,1,1,0,0,1
3644,ASV19875,1,0,0,1,0,1,1
3645,ASV19886,0,0,1,0,1,1,1
3646,ASV19894,0,1,1,1,1,0,0
3647,ASV19897,0,1,1,1,0,1,0
3648,ASV19966,0,1,1,0,0,1,1
3649,ASV20015,0,0,1,1,0,1,1
3650,ASV20037,0,0,1,1,1,1,0
3651,ASV20057,1,1,1,0,0,0,1
3652,ASV20273,0,0,0,1,1,1,1
3653,ASV20275,1,1,0,1,0,0,1
3654,ASV20307,1,0,1,1,0,0,1
3655,ASV20336,0,0,1,1,1,0,1
3656,ASV20591,0,1,0,1,0,1,1
3657,ASV20698,0,1,1,0,0,1,1
3658,ASV20844,0,0,0,1,1,1,1
3659,ASV20859,0,0,1,1,1,0,1
3660,ASV21006,0,0,1,1,0,1,1
3661,ASV21015,0,1,0,1,1,0,1
3662,ASV21021,0,1,1,1,0,1,0
3663,ASV21063,0,1,1,1,1,0,0
3664,ASV21091,0,1,1,0,1,0,1
3665,ASV21104,1,0,0,1,1,1,0
3666,ASV21114,0,0,1,1,1,0,1
3667,ASV21170,1,0,1,1,0,1,0
3668,ASV21211,0,0,1,1,1,0,1
3669,ASV21318,0,1,0,1,1,0,1
3670,ASV21328,0,1,0,1,1,0,1
3671,ASV21439,1,0,1,1,1,0,0
3672,ASV21445,0,0,1,1,0,1,1
3673,ASV21810,0,1,0,1,1,0,1
3674,ASV21962,0,1,0,1,1,0,1
3675,ASV21973,1,0,0,1,1,0,1
3676,ASV22029,0,0,1,1,1,0,1
3677,ASV22033,0,1,1,0,1,1,0
3678,ASV22226,1,1,0,1,0,0,1
3679,ASV22251,0,1,1,0,0,1,1
3680,ASV22273,1,0,1,0,0,1,1
3681,ASV22351,0,1,1,1,0,1,0
3682,ASV22445,0,1,1,1,1,0,0
3683,ASV22482,1,0,0,1,1,0,1
3684,ASV22545,0,1,0,0,1,1,1
3685,ASV22654,0,1,1,1,0,0,1
3686,ASV22656,0,1,1,0,1,0,1
3687,ASV22680,0,1,0,0,1,1,1
3688,ASV22715,0,1,0,1,1,0,1
3689,ASV22737,0,0,0,1,1,1,1
3690,ASV22857,0,1,1,0,0,1,1
3691,ASV22931,0,1,1,0,1,0,1
